,COD_IPRESS,x,y,SECTOR_R
697,00029222,-6.2301547,-77.8708478,PRIVADO
698,00015886,,,PRIVADO
699,00015979,,,PRIVADO
700,00017661,,,PRIVADO
701,00016097,,,PRIVADO
702,00016579,,,PRIVADO
703,00015846,,,PRIVADO
704,00015824,,,PRIVADO
705,00029214,-12.04895647,-77.04647339,PRIVADO
706,00016155,,,PRIVADO
707,00017498,,,PRIVADO
708,00016582,,,PRIVADO
709,00016031,,,PRIVADO
710,00016807,,,PRIVADO
711,00015933,,,PRIVADO
712,00029446,-10.6625795,-76.2543016,PUBLICO
713,00029455,-6.2301547,-77.8708478,PRIVADO
714,00015829,,,PRIVADO
715,00016054,,,PRIVADO
716,00016140,,,PRIVADO
717,00015776,,,PRIVADO
718,00015976,,,PRIVADO
719,00028567,-13.53086839,-71.94583927,PRIVADO
720,00029581,-12.1141753,-77.0352357,PRIVADO
721,00015759,,,PRIVADO
722,00015927,-12.0832995,-77.034389,PRIVADO
723,00015752,,,PRIVADO
724,00015761,,,PRIVADO
725,00016894,,,PRIVADO
726,00015709,-7.1617465,-78.5127855,PRIVADO
727,00015685,,,PRIVADO
728,00029570,-12.0716809,-77.05064691,PRIVADO
729,00029571,-12.1167933,-77.0344749,PRIVADO
730,00001312,-16.4189014,-71.48497033,PUBLICO
731,00023277,,,PRIVADO
732,00023311,-12.0581879,-77.061027,PRIVADO
733,00023301,-3.7536898,-73.2531966,PRIVADO
734,00029130,-11.9919239,-77.0748239,PRIVADO
735,00006403,-6.52939221,-76.52435836,PUBLICO
736,00029456,-5.1782884,-80.6548882,PRIVADO
737,00023171,,,PRIVADO
738,00023185,,,PRIVADO
739,00005793,-11.9722396,-77.045511,PUBLICO
740,00023139,-4.49409804,-77.68595773,PUBLICO
741,00029269,,,PRIVADO
742,00003479,-13.7025,-76.15366167,PUBLICO
743,00006413,-6.43587333,-76.58679333,PUBLICO
744,00006347,-6.08211842,-76.81455629,PUBLICO
745,00029505,-6.78602861,-79.84602676,PRIVADO
746,00003931,-12.77354396,-74.72034483,PUBLICO
747,00023169,,,PRIVADO
748,00023217,,,PRIVADO
749,00006501,-6.73791387,-76.57790961,PUBLICO
750,00023235,-12.0655032,-76.9896222,PRIVADO
751,00029579,-7.0009344,-78.8507243,PRIVADO
752,00006448,-6.31726633,-75.69789707,PUBLICO
753,00006505,-7.05239591,-76.54591214,PUBLICO
754,00006559,-7.2613533,-76.78945283,PUBLICO
755,00007291,-12.14931358,-74.67447603,PUBLICO
756,00004380,-6.54940333,-79.86395333,PUBLICO
757,00023164,,,PRIVADO
758,00023191,-13.5253564,-71.9555393,PRIVADO
759,00023220,-12.078361,-77.0667469,PRIVADO
760,00023248,,,PRIVADO
761,00023293,,,PRIVADO
762,00029234,-11.1083871,-77.6073039,PRIVADO
763,00005950,-11.923455,-76.66398,PUBLICO
764,00004026,-13.24908753,-75.53374744,PUBLICO
765,00023020,,,PRIVADO
766,00023138,-4.47725942,-77.78875356,PUBLICO
767,00029578,-7.1455819,-78.5158324,PRIVADO
768,00006586,-8.35222833,-76.72959167,PUBLICO
769,00003367,-14.04952511,-75.69881688,PUBLICO
770,00023252,,,PRIVADO
771,00023190,,,PRIVADO
772,00023115,,,PRIVADO
773,00023336,,,PRIVADO
774,00023345,,,PRIVADO
775,00023344,,,PRIVADO
776,00023346,-11.89053468,-77.06671671,PRIVADO
777,00029683,-9.92557867,-76.24268826,PRIVADO
778,00004008,-13.0724006,-75.140951,PUBLICO
779,00029313,-18.011394,-70.247553,PRIVADO
780,00004099,-12.44364033,-74.94766629,PUBLICO
781,00023030,,,PRIVADO
782,00023203,,,PRIVADO
783,00023262,,,PRIVADO
784,00023123,,,PRIVADO
785,00003450,-14.77164167,-75.35085667,PUBLICO
786,00023014,-3.56242441,-80.45615292,PUBLICO
787,00005964,-12.063413,-76.987062,PUBLICO
788,00004126,-12.10262762,-74.75137747,PUBLICO
789,00023165,,,PRIVADO
790,00023142,-4.40270701,-78.34500867,PUBLICO
791,00023241,,,PRIVADO
792,00023265,,,PRIVADO
793,00001401,,,PUBLICO
794,00005931,-12.04277623,-76.89800245,PUBLICO
795,00023201,,,PRIVADO
796,00023276,,,PRIVADO
797,00023238,,,PRIVADO
798,00029237,-10.7525374,-77.7599218,PRIVADO
799,00023098,,,PRIVADO
800,00029104,,,PRIVADO
801,00023117,,,PRIVADO
802,00003858,-13.2096464,-75.0786357,PUBLICO
803,00003898,-12.49821871,-74.82787884,PUBLICO
804,00009710,-12.72357862,-74.65163642,PUBLICO
805,00023256,,,PRIVADO
806,00023290,,,PRIVADO
807,00006355,-6.3703695,-76.47978714,PUBLICO
808,00029151,-5.15193151,-78.99695702,PUBLICO
809,00002897,-17.77868669,-69.9597464,PUBLICO
810,00000712,-12.03074315,-75.20914516,PUBLICO
811,00000719,-12.05607954,-75.25427493,PUBLICO
812,00000410,-11.83116684,-75.32437636,PUBLICO
813,00000656,-12.09885285,-75.29366435,PUBLICO
814,00000735,-12.00907758,-75.19593522,PUBLICO
815,00028529,-6.2301547,-77.8708478,PRIVADO
816,00023095,,,PRIVADO
817,00029254,-11.9594023,-77.0760457,PRIVADO
818,00003891,-12.53476215,-74.93410231,PUBLICO
819,00023089,-5.1141844,-80.4993857,PRIVADO
820,00004081,-12.31302936,-74.91726694,PUBLICO
821,00023105,,,PRIVADO
822,00023086,,,PRIVADO
823,00023264,,,PRIVADO
824,00023096,,,PRIVADO
825,00007392,-6.44290333,-76.75270833,PUBLICO
826,00029315,-5.7072801,-78.8057389,PRIVADO
827,00003923,-12.87003599,-74.53116796,PUBLICO
828,00023174,-12.0535631,-77.055961,PRIVADO
829,00023196,,,PRIVADO
830,00023228,-12.088127,-76.9962269,PRIVADO
831,00023242,,,PRIVADO
832,00006486,-6.65366544,-76.73027305,PUBLICO
833,00023333,,,PRIVADO
834,00029321,-5.7066181,-78.805023,PRIVADO
835,00016050,,,PRIVADO
836,00018448,,,PRIVADO
837,00029030,-11.49607755,-77.20771184,PRIVADO
838,00022115,,,PUBLICO
839,00022116,,,PRIVADO
840,00003952,-12.86647333,-74.624355,PUBLICO
841,00029366,-13.5259983,-71.9535097,PRIVADO
842,00023078,,,PRIVADO
843,00023150,,,PRIVADO
844,00023216,,,PRIVADO
845,00023221,-12.0314495,-77.0829739,PRIVADO
846,00023146,-4.28254671,-77.86384183,PUBLICO
847,00023272,,,PRIVADO
848,00006545,-7.021915,-76.831595,PUBLICO
849,00006435,-8.45052,-76.3286,PUBLICO
850,00024346,,,PRIVADO
851,00023297,-12.1706709,-76.930054,PRIVADO
852,00000032,-3.82305624,-73.32605561,PUBLICO
853,00000034,-3.88045,-73.34759,PUBLICO
854,00000035,-3.88923015,-73.35122673,PUBLICO
855,00000036,-3.84573,-73.38793,PUBLICO
856,00000039,-3.92339,-73.26142,PUBLICO
857,00000042,-4.14895,-73.27271,PUBLICO
858,00000046,-4.13447,-73.155831,PUBLICO
859,00000048,-3.7846151,-73.2560796,PUBLICO
860,00029023,,,PRIVADO
861,00029436,-12.0875997,-77.0432986,PRIVADO
862,00000051,-3.76457022,-73.24459961,PUBLICO
863,00000176,-7.2016648,-75.29771701,PUBLICO
864,00000178,-6.16331069,-75.16775902,PUBLICO
865,00000181,-6.39411278,-75.11657718,PUBLICO
866,00000182,-6.54976828,-75.17958948,PUBLICO
867,00000187,-5.8348331,-76.55968496,PUBLICO
868,00000188,-5.67540321,-76.63920539,PUBLICO
869,00029435,-12.0745886,-76.9964093,PRIVADO
870,00000192,-5.30451274,-76.46456037,PUBLICO
871,00000193,-5.22445921,-75.67552385,PUBLICO
872,00000194,-5.04728742,-75.54769293,PUBLICO
873,00000195,-5.06995253,-75.59497671,PUBLICO
874,00000196,-5.31090553,-75.72586717,PUBLICO
875,00000198,-5.00064174,-75.8730797,PUBLICO
876,00000202,-5.51222726,-75.8606824,PUBLICO
877,00000205,-5.43800419,-75.87816742,PUBLICO
878,00000206,-6.01569057,-76.02704287,PUBLICO
879,00000208,-5.99701166,-75.93301535,PUBLICO
880,00000209,-6.01626018,-75.87608065,PUBLICO
881,00000210,-5.89353,-76.10645167,PUBLICO
882,00000212,-6.10275,-76.26957,PUBLICO
883,00000217,-5.94155,-76.06417,PUBLICO
884,00000218,-5.888,-76.03579,PUBLICO
885,00029534,-12.06287611,-76.95077915,PRIVADO
886,00000221,-5.870252,-76.207117,PUBLICO
887,00000222,-5.8925,-76.2308,PUBLICO
888,00000224,-5.69345,-75.90825,PUBLICO
889,00000227,-6.05174,-76.18898,PUBLICO
890,00000228,-5.70154,-75.8678,PUBLICO
891,00000229,-5.97216,-76.18056,PUBLICO
892,00000231,-6.00774,-76.25037,PUBLICO
893,00028533,-12.082006,-77.070765,PRIVADO
894,00029445,-5.64099103,-78.53281245,PRIVADO
895,00000237,-4.92315,-76.39769833,PUBLICO
896,00000238,-4.81050167,-76.82301833,PUBLICO
897,00000239,-5.01436333,-77.24982,PUBLICO
898,00000244,-5.28720167,-76.98625167,PUBLICO
899,00000245,-4.907215,-76.51454167,PUBLICO
900,00000246,-4.56787667,-77.42026667,PUBLICO
901,00000248,-4.64201167,-77.50508833,PUBLICO
902,00000251,-4.72936,-77.06246167,PUBLICO
903,00029417,-6.2298134,-77.87462435,PRIVADO
904,00000053,-5.14818528,-72.87507715,PUBLICO
905,00000054,-3.49955556,-73.03855748,PUBLICO
906,00000055,-3.52020048,-72.83957499,PUBLICO
907,00000056,-3.60829568,-72.95728417,PUBLICO
908,00000057,-3.65124478,-73.10757498,PUBLICO
909,00000058,-3.5107952,-72.70910609,PUBLICO
910,00000061,-3.48690341,-72.64943578,PUBLICO
911,00000069,-2.81318551,-73.54074886,PUBLICO
912,00029056,-8.1173827,-79.0290495,PRIVADO
913,00029562,-11.87277299,-77.12411778,PRIVADO
914,00000070,-1.79398104,-74.70617865,PUBLICO
915,00000071,-1.56863131,-74.61051508,PUBLICO
916,00000075,-1.10448905,-75.00459122,PUBLICO
917,00000077,-2.44966707,-72.67166532,PUBLICO
918,00000078,-2.84244359,-70.10894079,PUBLICO
919,00000079,-2.50728174,-70.42093314,PUBLICO
920,00000081,-2.39395,-71.42941,PUBLICO
921,00000083,-2.46567,-72.1713,PUBLICO
922,00000065,-3.31561138,-72.98970328,PUBLICO
923,00029209,-12.0066874,-77.0687243,PRIVADO
924,00000090,-0.3754476,-74.6671961,PUBLICO
925,00000092,-4.26754,-73.40722,PUBLICO
926,00000093,-4.50974402,-74.01359493,PUBLICO
927,00000094,-4.55743,-74.01375,PUBLICO
928,00000097,-4.51254123,-73.90528637,PUBLICO
929,00000101,-3.49001,-74.783292,PUBLICO
930,00000105,-3.806327,-75.060695,PUBLICO
931,00000106,-3.012,-75.79719,PUBLICO
932,00015805,,,PRIVADO
933,00025963,-15.4929694,-70.1290802,PRIVADO
934,00000107,-2.83875,-76.19119,PUBLICO
935,00000109,-4.82842962,-75.12029996,PUBLICO
936,00000110,-4.80601,-75.03228,PUBLICO
937,00000111,-4.58626715,-74.76706889,PUBLICO
938,00000115,-3.33362833,-71.916565,PUBLICO
939,00000116,-3.22624333,-71.994195,PUBLICO
940,00000117,-3.73050667,-71.70101,PUBLICO
941,00000124,-3.881975,-71.41136667,PUBLICO
942,00000086,-1.79007,-73.41101,PUBLICO
943,00029295,-12.78659539,-74.98334396,PRIVADO
944,00000125,-4.35246203,-70.04295178,PUBLICO
945,00000127,-4.13983835,-70.51591379,PUBLICO
946,00000128,-4.333044,-71.959017,PUBLICO
947,00000134,-5.55990652,-74.17951863,PUBLICO
948,00000136,-4.90499422,-73.66463391,PUBLICO
949,00000138,-6.43337468,-74.77802043,PUBLICO
950,00000141,-5.94161739,-74.67638179,PUBLICO
951,00015912,,,PRIVADO
952,00028909,-13.1638737,-74.2235641,PUBLICO
953,00029347,-12.0160595,-76.8206834,PRIVADO
954,00000142,-5.61558488,-74.66693626,PUBLICO
955,00000144,-5.77186338,-74.65945644,PUBLICO
956,00000145,-5.56918843,-74.56951403,PUBLICO
957,00000148,-5.12397472,-74.2305585,PUBLICO
958,00000150,-5.06288155,-73.8569342,PUBLICO
959,00000152,-5.41868116,-73.86352813,PUBLICO
960,00000155,-4.725472,-73.53344,PUBLICO
961,00000157,-6.008346,-73.692549,PUBLICO
962,00000158,-6.444075,-73.799714,PUBLICO
963,00029159,-12.656188,-76.6346616,PRIVADO
964,00000159,-5.83413999,-74.04504943,PUBLICO
965,00000160,-5.69352557,-74.13849198,PUBLICO
966,00000161,-6.03194009,-74.85340813,PUBLICO
967,00000162,-7.34801882,-75.00736135,PUBLICO
968,00000167,-7.62903,-74.99149,PUBLICO
969,00000172,-7.75861331,-74.92381466,PUBLICO
970,00000173,-7.84771353,-75.01788447,PUBLICO
971,00000121,-3.94277517,-70.44961721,PUBLICO
972,00016535,,,PRIVADO
973,00029350,-12.04492602,-76.97970248,PRIVADO
974,00000005,-3.86516692,-73.61092844,PUBLICO
975,00000006,-3.9013143,-73.77967025,PUBLICO
976,00000007,-3.75344,-73.35446,PUBLICO
977,00000008,-3.77097,-73.3622,PUBLICO
978,00000013,-3.80507,-73.40499,PUBLICO
979,00028838,-11.9891627,-77.0722372,PRIVADO
980,00028899,-12.11827841,-77.0264811,PRIVADO
981,00029349,-12.0099209,-76.8218814,PRIVADO
982,00000016,-3.4753,-73.3468,PUBLICO
983,00000017,-3.69383,-73.27162,PUBLICO
984,00000019,-3.60286,-73.16687,PUBLICO
985,00000021,-3.50736,-73.41136,PUBLICO
986,00000022,-3.63336,-73.22465,PUBLICO
987,00000024,-3.77469658,-73.27373847,PUBLICO
988,00000028,-3.77936771,-73.31303996,PUBLICO
989,00000029,-3.78567154,-73.33914568,PUBLICO
990,00028681,-6.7752936,-79.8395085,PRIVADO
991,00029378,-7.1694958,-78.505969,PRIVADO
992,00000747,-11.94477617,-75.41400333,PUBLICO
993,00000749,-11.91053849,-75.36009708,PUBLICO
994,00000750,-11.92265043,-75.35041408,PUBLICO
995,00000751,-11.9634512,-75.30982889,PUBLICO
996,00000753,-12.07314039,-75.22174075,PUBLICO
997,00000754,-9.927955,-76.236176,PUBLICO
998,00000757,-9.95841525,-76.24915061,PUBLICO
999,00000758,-9.98782,-76.25864333,PUBLICO
1000,00029701,-3.68031666,-80.67472103,PRIVADO
1001,00000950,-9.17511,-75.88864,PUBLICO
1002,00000951,-9.18981325,-75.79155532,PUBLICO
1003,00000952,-8.92976333,-76.11270667,PUBLICO
1004,00000954,-9.07937333,-76.06371667,PUBLICO
1005,00000955,,,PUBLICO
1006,00000956,-8.87048,-76.12713,PUBLICO
1007,00000957,-8.75044667,-76.11965167,PUBLICO
1008,00000958,-8.93701408,-76.08938036,PUBLICO
1009,00000343,-10.99203258,-74.93988905,PUBLICO
1010,00000345,-11.0383413,-74.84310179,PUBLICO
1011,00000347,-11.02012773,-74.9878218,PUBLICO
1012,00000348,-10.86810408,-74.81196374,PUBLICO
1013,00000349,-10.90348426,-74.73579739,PUBLICO
1014,00000350,-11.09302,-74.88174667,PUBLICO
1015,00000351,-10.90186898,-74.82649965,PUBLICO
1016,00000354,-11.1193113,-75.35392222,PUBLICO
1017,00000537,-10.92531,-76.06391667,PUBLICO
1018,00000538,-10.747415,-75.53261,PUBLICO
1019,00000539,-10.93462,-75.83224667,PUBLICO
1020,00000540,-10.83177833,-75.76030667,PUBLICO
1021,00000541,-10.84938167,-75.765805,PUBLICO
1022,00000545,-11.21812328,-75.64652932,PUBLICO
1023,00029039,-12.1273087,-76.9878443,PRIVADO
1024,00029140,-8.1231127,-79.0377924,PRIVADO
1025,00029627,-7.14956259,-78.51517654,PRIVADO
1026,00000760,-9.8962497,-76.2196108,PUBLICO
1027,00000762,-9.94107853,-76.17314634,PUBLICO
1028,00000765,-9.82561424,-76.13338426,PUBLICO
1029,00000766,-9.7740321,-76.22962711,PUBLICO
1030,00000768,-9.80443653,-76.27424996,PUBLICO
1031,00000769,-9.82919103,-76.24874239,PUBLICO
1032,00021964,-12.07126911,-75.2044021,PRIVADO
1033,00029663,,,PRIVADO
1034,00000962,-8.61469167,-76.27478667,PUBLICO
1035,00000965,-9.27945101,-76.39677544,PUBLICO
1036,00000966,-9.2242,-76.08904,PUBLICO
1037,00000967,-9.21138,-76.23938,PUBLICO
1038,00000970,-9.2242,-76.08904,PUBLICO
1039,00000971,-9.29377,-76.44228,PUBLICO
1040,00000975,-9.40810667,-75.9723,PUBLICO
1041,00029085,-11.9578549,-77.0788136,PRIVADO
1042,00030111,-12.27186906,-76.87224782,PRIVADO
1043,00000355,-11.14174383,-75.39882298,PUBLICO
1044,00000356,-11.18110548,-75.33594962,PUBLICO
1045,00000358,-11.21014809,-75.33439618,PUBLICO
1046,00000359,-11.25666439,-75.33875292,PUBLICO
1047,00000360,-11.29414667,-75.32774167,PUBLICO
1048,00000362,-11.35656464,-75.32344091,PUBLICO
1049,00000367,-11.804925,-75.43714667,PUBLICO
1050,00021941,,,PRIVADO
1051,00029725,-11.8749609,-77.126597,PRIVADO
1052,00030331,-11.495727,-77.2084509,PRIVADO
1053,00000547,-11.27516788,-75.66283572,PUBLICO
1054,00000548,-11.24017058,-75.6874835,PUBLICO
1055,00000550,-11.15185333,-76.0526,PUBLICO
1056,00000553,-11.29835833,-76.07760667,PUBLICO
1057,00000554,-11.08072181,-75.86741144,PUBLICO
1058,00000555,-11.02480354,-75.8353178,PUBLICO
1059,00000559,-11.52207533,-75.90646915,PUBLICO
1060,00000560,-11.58001621,-75.95862675,PUBLICO
1061,00029786,-12.0923446,-77.058365,PRIVADO
1062,00029801,-12.1141753,-77.0352357,PRIVADO
1063,00000771,-9.85352667,-76.19737,PUBLICO
1064,00000775,-9.80266248,-76.06979889,PUBLICO
1065,00000776,-9.65749035,-76.06620886,PUBLICO
1066,00000777,-9.79552539,-75.99541144,PUBLICO
1067,00000779,-9.84151595,-75.90225326,PUBLICO
1068,00000780,-9.85210232,-75.82908502,PUBLICO
1069,00000782,-9.9093868,-76.01804711,PUBLICO
1070,00000977,-9.50666016,-75.93533524,PUBLICO
1071,00000978,-9.5586363,-76.01729346,PUBLICO
1072,00000981,-10.73703831,-75.27326684,PUBLICO
1073,00000982,-10.68891589,-76.3168591,PUBLICO
1074,00000983,-10.67208319,-76.26649137,PUBLICO
1075,00000984,-10.78073961,-76.38036978,PUBLICO
1076,00000990,-10.68982664,-76.26813152,PUBLICO
1077,00029112,,,PRIVADO
1078,00030495,-12.081202,-77.031735,PRIVADO
1079,00000369,-11.70830667,-75.51544667,PUBLICO
1080,00000371,-11.852015,-75.50811,PUBLICO
1081,00000372,-11.85254167,-75.49219167,PUBLICO
1082,00000374,-11.79897539,-75.54595479,PUBLICO
1083,00000376,-11.79032167,-75.48581667,PUBLICO
1084,00000379,-11.73497566,-75.54313271,PUBLICO
1085,00000380,-11.64254538,-75.58305849,PUBLICO
1086,00022033,,,PRIVADO
1087,00029448,-12.1010585,-77.0115851,PRIVADO
1088,00000561,-11.40797269,-76.33859236,PUBLICO
1089,00000563,-11.58751507,-76.06266939,PUBLICO
1090,00000564,-11.47414939,-75.95992257,PUBLICO
1091,00000566,-11.55157263,-75.94348941,PUBLICO
1092,00000567,-11.66810856,-76.08748941,PUBLICO
1093,00000569,-11.34601943,-75.57127679,PUBLICO
1094,00000571,-11.26244323,-75.55316955,PUBLICO
1095,00000573,-11.35221141,-75.59769583,PUBLICO
1096,00029790,-12.0730941,-77.0069689,PRIVADO
1097,00000783,-9.86567017,-76.0417201,PUBLICO
1098,00000784,-9.94443711,-76.03514472,PUBLICO
1099,00000786,-9.88877386,-76.22580488,PUBLICO
1100,00000788,-9.8965197,-76.26378273,PUBLICO
1101,00000789,-10.11447,-76.36060833,PUBLICO
1102,00000794,-10.05809053,-76.48523076,PUBLICO
1103,00029029,-11.06975542,-77.59825397,PRIVADO
1104,00029077,-13.17034659,-74.20029021,PRIVADO
1105,00029210,-13.5460622,-71.8953448,PRIVADO
1106,00000992,-10.41583691,-76.41137295,PUBLICO
1107,00000994,-10.4733049,-76.40972383,PUBLICO
1108,00000995,-10.47039497,-76.35476769,PUBLICO
1109,00000997,-10.49875846,-76.38825678,PUBLICO
1110,00000999,-10.48995159,-76.37386684,PUBLICO
1111,00001000,-10.41429333,-76.364155,PUBLICO
1112,00001002,-10.49236,-76.31607,PUBLICO
1113,00001006,-10.46758167,-76.34857667,PUBLICO
1114,00030622,-11.8683317,-77.0251244,PRIVADO
1115,00000381,-11.61509319,-75.56781052,PUBLICO
1116,00000382,-11.68854644,-75.56657575,PUBLICO
1117,00000384,-11.64922217,-75.59283579,PUBLICO
1118,00000385,-11.74039479,-75.56299761,PUBLICO
1119,00000388,-11.7391139,-75.62481095,PUBLICO
1120,00000389,-11.70342278,-75.6481111,PUBLICO
1121,00000395,-11.78595781,-75.38103618,PUBLICO
1122,00029025,-11.4965172,-77.2117733,PRIVADO
1123,00000574,-11.37263859,-75.54419452,PUBLICO
1124,00000575,-11.43372922,-75.53234093,PUBLICO
1125,00000576,-11.30832424,-75.56843266,PUBLICO
1126,00000580,-11.36888005,-75.57553126,PUBLICO
1127,00000581,-11.43180949,-75.57828703,PUBLICO
1128,00000582,-11.43594326,-75.53876448,PUBLICO
1129,00000585,-11.41750062,-75.78314322,PUBLICO
1130,00029035,,,PRIVADO
1131,00030255,-12.02635315,-77.05403605,PRIVADO
1132,00000795,-9.97242585,-76.43393717,PUBLICO
1133,00000797,-10.00156167,-76.524225,PUBLICO
1134,00000799,-10.09048667,-76.51384167,PUBLICO
1135,00000800,-9.98984667,-76.52776,PUBLICO
1136,00000801,-9.98591333,-76.50508833,PUBLICO
1137,00000803,-10.14036333,-76.62246333,PUBLICO
1138,00000805,-9.97664733,-76.67816419,PUBLICO
1139,00000806,-9.94755147,-76.61902947,PUBLICO
1140,00029442,-12.06079828,-77.1424616,PRIVADO
1141,00001009,-10.69105765,-76.25575271,PUBLICO
1142,00001065,-10.78239346,-76.24135096,PUBLICO
1143,00001067,-10.79366614,-76.29233241,PUBLICO
1144,00001069,-10.80436001,-76.51552892,PUBLICO
1145,00001070,-10.81384929,-76.22233924,PUBLICO
1146,00001072,-10.87847911,-76.29372387,PUBLICO
1147,00001073,-10.42654167,-75.5248,PUBLICO
1148,00000184,-5.92262698,-74.83960591,PUBLICO
1149,00030567,-6.7739543,-79.8371965,PRIVADO
1150,00000397,-11.73712683,-75.44569365,PUBLICO
1151,00000398,-11.71036111,-75.37801989,PUBLICO
1152,00000399,-11.57758374,-75.33492699,PUBLICO
1153,00000400,-11.80885607,-75.47141168,PUBLICO
1154,00000403,-11.81712599,-75.45526799,PUBLICO
1155,00000406,-11.91626167,-75.41417333,PUBLICO
1156,00000407,-11.93692833,-75.53310833,PUBLICO
1157,00000974,-9.41961,-75.96918,PUBLICO
1158,00000587,-11.38631939,-75.68859269,PUBLICO
1159,00000588,-11.41738711,-75.73217064,PUBLICO
1160,00000589,-11.45839288,-75.67838855,PUBLICO
1161,00000591,-11.44746512,-75.6919159,PUBLICO
1162,00000592,-11.46467205,-75.80746456,PUBLICO
1163,00000595,-11.50803471,-75.65092634,PUBLICO
1164,00000596,-11.53399374,-75.58140214,PUBLICO
1165,00000598,-11.37460039,-75.73234932,PUBLICO
1166,00030241,-12.05299317,-77.09233303,PRIVADO
1167,00000807,,,PUBLICO
1168,00000808,-9.99122667,-76.68784167,PUBLICO
1169,00000810,-10.0340399,-76.581879,PUBLICO
1170,00000811,,,PUBLICO
1171,00000813,-10.2273135,-76.7706374,PUBLICO
1172,00000815,-10.12777892,-76.20662872,PUBLICO
1173,00000818,-10.03489044,-76.21761261,PUBLICO
1174,00029129,-11.9440823,-77.058143,PRIVADO
1175,00029560,-12.0835381,-77.0359291,PRIVADO
1176,00001096,-9.92989901,-75.34908521,PUBLICO
1177,00001097,-10.1925415,-75.70061993,PUBLICO
1178,00001100,-9.99263667,-75.50635167,PUBLICO
1179,00001101,-10.16372491,-75.41990026,PUBLICO
1180,00001102,-10.01632566,-75.67266391,PUBLICO
1181,00001104,-9.84877,-75.54702667,PUBLICO
1182,00001106,-9.96925,-75.5912,PUBLICO
1183,00001108,-10.77332713,-75.81087888,PUBLICO
1184,00000409,-11.85450789,-75.35867401,PUBLICO
1185,00000411,-11.79871626,-75.32513676,PUBLICO
1186,00000413,-11.83342421,-75.36688275,PUBLICO
1187,00000414,-11.82793905,-75.38937349,PUBLICO
1188,00000416,-11.84965782,-75.38335947,PUBLICO
1189,00000417,-11.74893712,-75.48562942,PUBLICO
1190,00000421,-11.54681,-75.56169167,PUBLICO
1191,00028587,-11.9914012,-77.0759519,PRIVADO
1192,00030627,-11.9984721,-77.0545565,PRIVADO
1193,00000601,-10.96752333,-75.88265167,PUBLICO
1194,00000602,-10.94503167,-75.915275,PUBLICO
1195,00000603,-10.979435,-75.86978833,PUBLICO
1196,00000604,-10.98422333,-75.76310167,PUBLICO
1197,00000605,-10.98919,-75.90061833,PUBLICO
1198,00000606,-10.99533167,-75.82940333,PUBLICO
1199,00000611,-12.07536443,-75.19044421,PUBLICO
1200,00000614,-12.22750823,-75.21965229,PUBLICO
1201,00000819,-10.07842949,-76.29023192,PUBLICO
1202,00000820,-10.19963519,-76.14500066,PUBLICO
1203,00000822,-10.17068789,-76.10940072,PUBLICO
1204,00000823,-10.16225398,-76.23560287,PUBLICO
1205,00000824,-10.23944358,-76.23206868,PUBLICO
1206,00000825,-10.27190885,-76.38821426,PUBLICO
1207,00000826,-10.26934577,-76.41375814,PUBLICO
1208,00000827,-10.2233163,-76.29019948,PUBLICO
1209,00029098,-7.1509405,-78.5128875,PRIVADO
1210,00029546,-12.09237769,-77.05837778,PRIVADO
1211,00001028,-10.44510723,-76.20428762,PUBLICO
1212,00001029,-10.50831417,-76.12890082,PUBLICO
1213,00001031,-10.44121238,-76.28460757,PUBLICO
1214,00001036,-10.46902227,-76.2595335,PUBLICO
1215,00001037,-10.53391631,-76.16364303,PUBLICO
1216,00001038,-10.59363591,-76.18301311,PUBLICO
1217,00001040,-10.59492024,-76.16129254,PUBLICO
1218,00028140,-6.7752936,-79.8395085,PRIVADO
1219,00000422,-11.72575803,-75.4870601,PUBLICO
1220,00000423,-11.72307744,-75.47370209,PUBLICO
1221,00000424,-11.80232582,-75.71678777,PUBLICO
1222,00000425,-11.76319363,-75.71716572,PUBLICO
1223,00000430,-11.72060257,-75.90207807,PUBLICO
1224,00000431,-11.78909577,-75.93782265,PUBLICO
1225,00000432,-11.24928,-74.6386,PUBLICO
1226,00029385,-16.42034117,-71.50844503,PRIVADO
1227,00000615,-12.22034638,-75.16683164,PUBLICO
1228,00000616,-12.27396941,-75.13964452,PUBLICO
1229,00000617,-12.26584357,-75.18730204,PUBLICO
1230,00000619,-12.17158341,-75.22078954,PUBLICO
1231,00000620,-12.1062638,-75.21422322,PUBLICO
1232,00000621,-12.10688145,-75.20519415,PUBLICO
